Date,Open,High,Low,Close,Adj Close,Volume
2007-11-15,212.500000,212.500000,204.750000,205.912506,147.989426,13053800
2007-11-16,205.912506,208.000000,202.250000,203.125000,145.986084,9711528
2007-11-19,206.250000,206.250000,202.000000,202.493744,145.532379,14441160
2007-11-20,200.875000,202.500000,194.168747,195.712494,140.658676,22736872
2007-11-21,193.125000,198.375000,192.500000,193.387497,138.987747,16523872
2007-11-22,193.743744,195.012497,189.875000,191.449997,137.595215,12576744
2007-11-23,193.750000,200.587494,191.712494,194.687500,139.922028,16680696
2007-11-26,195.625000,199.681244,195.625000,196.993744,141.579544,9515520
2007-11-27,196.993744,198.250000,195.343750,196.706253,141.372864,11749864
2007-11-28,198.625000,199.375000,194.875000,196.162506,140.982132,9458944
2007-11-29,200.625000,201.750000,193.750000,195.906250,140.797943,24061072
2007-11-30,196.750000,203.112503,196.750000,200.312500,143.964737,27369392
2007-12-03,200.312500,204.000000,198.574997,200.043747,143.771561,20101040
2007-12-04,199.812500,203.462494,198.850006,201.912506,145.114639,11367656
2007-12-05,202.462494,202.462494,198.812500,200.437500,144.054565,9996752
2007-12-06,201.412506,206.125000,201.412506,204.418747,146.915894,14144400
2007-12-07,206.250000,218.662506,203.781250,215.287506,154.727280,21737160
2007-12-10,217.437500,220.962494,212.500000,218.587494,157.098953,12426168
2007-12-11,218.587494,219.875000,213.375000,218.037506,156.703690,8444392
2007-12-12,213.750000,215.000000,207.125000,210.718750,151.443710,12351000
2007-12-13,211.750000,212.362503,206.531250,207.493744,149.125885,6652856
2007-12-14,206.500000,209.337494,204.762497,205.787506,147.899597,4281176
2007-12-17,206.250000,207.375000,201.500000,203.043747,145.927689,7347000
2007-12-18,191.706253,209.375000,191.706253,202.243744,145.352707,8413376
2007-12-19,204.324997,206.250000,204.018753,204.925003,147.279770,5297880
2007-12-20,205.875000,215.000000,205.587494,211.943756,152.324112,15204048
2007-12-24,214.800003,227.375000,213.750000,226.268753,162.619507,16365336
2007-12-26,227.500000,228.193756,221.250000,227.225006,163.306747,4604376
2007-12-27,228.000000,229.850006,224.018753,225.300003,161.923218,8358504
2007-12-28,221.250000,226.250000,213.762497,224.531250,161.370773,4784160
2007-12-31,225.125000,225.625000,219.887497,221.237503,159.003540,5272944
2008-01-01,220.824997,222.324997,217.781250,218.356247,156.932755,2001624
2008-01-02,218.750000,219.918747,214.050003,218.537506,157.063034,6155056
2008-01-03,224.625000,224.625000,211.250000,213.631256,153.536911,12425960
2008-01-04,218.425003,218.425003,210.000000,211.862503,152.265717,6166320
2008-01-07,208.750000,211.250000,202.875000,204.606247,147.050629,13254200
2008-01-08,206.875000,209.987503,202.768753,207.781250,149.332504,15531264
2008-01-09,206.875000,212.375000,205.793747,206.618744,148.497009,14714680
2008-01-10,210.925003,211.250000,198.500000,200.318756,143.969208,15498280
2008-01-11,212.500000,217.406250,195.625000,197.718750,142.100601,22633144
2008-01-14,199.875000,201.250000,190.625000,191.187500,137.406555,16050824
2008-01-15,193.000000,194.362503,187.500000,187.762497,134.945007,12786224
2008-01-16,187.500000,189.875000,183.762497,186.912506,134.334137,11127096
2008-01-17,187.500000,190.656250,185.625000,186.300003,133.893890,9699600
2008-01-18,186.625000,187.250000,181.368744,183.550003,131.917480,8136992
2008-01-21,182.487503,186.250000,163.024994,173.887497,124.973038,22169536
2008-01-22,167.500000,180.500000,156.875000,172.612503,124.056717,27680552
2008-01-23,181.125000,182.324997,171.524994,177.750000,127.749031,17827184
2008-01-24,181.125000,187.875000,174.375000,177.818756,127.798424,13942864
2008-01-25,178.750000,192.350006,178.750000,189.981247,136.539627,6650192
2008-01-28,184.250000,187.500000,175.906250,180.793747,129.936584,7788688
2008-01-29,181.250000,188.718750,181.250000,186.574997,134.091537,9040664
2008-01-30,188.875000,188.875000,184.031250,186.656250,134.149918,7139816
2008-01-31,187.000000,191.862503,183.774994,187.381256,134.671021,17885296
2008-02-01,188.250000,201.000000,188.250000,199.324997,143.254974,11143960
2008-02-04,204.312500,208.118744,200.625000,205.006256,147.338135,11361168
2008-02-05,204.625000,204.625000,198.125000,201.162506,144.575623,8020712
2008-02-06,188.125000,196.862503,187.500000,188.743744,135.650238,9944016
2008-02-07,193.212494,193.212494,184.031250,185.293747,133.170715,4179600
2008-02-08,185.000000,197.125000,184.875000,194.043747,139.459351,13180592
2008-02-11,193.750000,200.000000,190.031250,194.743744,139.962463,13978800
2008-02-12,195.000000,200.000000,191.918747,193.156250,138.821518,8462432
2008-02-13,196.250000,206.256256,187.668747,193.175003,138.834961,9893968
2008-02-14,190.687500,199.925003,190.687500,193.343750,138.956268,11749944
2008-02-15,192.500000,197.500000,187.625000,195.675003,140.631744,8952256
2008-02-18,196.250000,197.375000,192.531250,194.393753,139.710907,3266176
2008-02-19,195.000000,196.906250,190.812500,194.562500,139.832169,5356392
2008-02-20,196.375000,198.725006,194.562500,196.112503,140.946167,7002904
2008-02-21,199.987503,206.250000,196.537506,203.443756,146.215164,10366768
2008-02-22,201.500000,202.850006,196.443756,197.581253,142.001755,4970504
2008-02-25,199.850006,202.981247,197.875000,201.893753,145.101166,7592448
2008-02-26,202.375000,209.000000,201.250000,207.856247,149.386383,8402704
2008-02-27,208.125000,210.925003,201.893753,202.362503,145.438080,8432760
2008-02-28,201.125000,202.500000,199.018753,199.918747,143.681763,11706032
2008-02-29,196.250000,200.237503,190.125000,193.524994,139.086548,7945088
2008-03-03,192.625000,192.625000,181.250000,183.487503,131.872574,12364736
2008-03-04,190.512497,190.512497,176.250000,177.381256,127.484024,10798960
2008-03-05,178.125000,187.500000,175.625000,184.850006,132.851776,11396696
2008-03-07,181.250000,181.250000,175.037506,178.818756,128.517120,9164680
2008-03-10,176.750000,184.824997,175.000000,178.887497,128.566559,5657136
2008-03-11,179.875000,179.875000,175.625000,178.293747,128.139801,16043424
2008-03-12,184.250000,184.375000,172.000000,173.143753,124.438530,13626184
2008-03-13,172.500000,173.100006,163.875000,167.212494,120.175713,7881488
2008-03-14,166.875000,173.625000,166.250000,171.274994,123.095459,9622768
2008-03-17,168.500000,169.287506,163.875000,167.225006,120.184731,5832080
2008-03-18,167.500000,170.125000,162.500000,164.324997,118.100494,14731424
2008-03-19,168.743744,171.625000,164.500000,167.962494,120.714760,15637216
2008-03-24,169.656250,173.500000,167.899994,170.056244,122.219521,13596008
2008-03-25,175.206253,193.362503,173.750000,186.537506,134.064636,22739080
2008-03-26,188.125000,189.731247,181.387497,187.437500,134.711456,11819184
2008-03-27,186.256256,186.256256,178.262497,180.218750,129.523285,16692504
2008-03-28,179.000000,192.337494,177.500000,190.149994,136.660934,11829888
2008-03-31,185.250000,187.500000,175.512497,179.987503,129.357101,20198320
2008-04-01,180.637497,183.000000,176.274994,177.881256,127.843338,6289208
2008-04-02,184.375000,187.375000,183.125000,185.350006,133.211182,11152080
2008-04-03,183.762497,191.250000,183.762497,190.312500,136.777725,9778160
2008-04-04,183.875000,190.875000,179.000000,185.681244,133.449219,8028032
2008-04-07,187.375000,191.050003,184.531250,186.506256,134.042145,16097184
2008-04-08,186.500000,186.875000,181.531250,183.368744,131.787247,12385648
2008-04-09,183.368744,186.000000,181.375000,184.993744,132.955124,9028552
2008-04-10,183.125000,188.737503,180.375000,181.574997,130.498077,17130064
2008-04-11,183.750000,185.000000,176.625000,177.737503,127.740059,24134312
2008-04-15,180.000000,190.625000,177.500000,188.800003,135.690659,36402536
2008-04-16,190.625000,201.875000,190.000000,200.024994,143.758087,30611608
2008-04-17,203.743744,211.250000,202.500000,207.387497,149.049515,36919280
2008-04-21,209.875000,214.625000,203.500000,205.725006,147.854660,14821992
2008-04-22,203.750000,205.643753,197.500000,199.824997,143.614349,16797448
2008-04-23,200.000000,206.637497,199.637497,205.993744,148.047836,16632104
2008-04-24,206.250000,213.487503,204.125000,212.006256,152.369034,18346552
2008-04-25,212.493744,214.449997,206.375000,210.537506,151.313431,15895984
2008-04-28,211.250000,212.500000,206.387497,207.956253,149.458313,8629856
2008-04-29,206.250000,220.243744,205.137497,218.693756,157.175369,33966768
2008-04-30,220.000000,226.250000,216.262497,219.137497,157.494247,20999336
2008-05-02,221.875000,224.625000,221.043747,223.431244,160.580185,17349008
2008-05-05,223.375000,226.250000,220.518753,223.243744,160.445465,9792280
2008-05-06,220.699997,231.250000,217.000000,225.931244,162.376907,17782656
2008-05-07,229.612503,232.375000,227.324997,230.518753,165.673965,22085248
2008-05-08,225.625000,229.375000,218.181244,223.081253,160.328629,15537672
2008-05-09,222.625000,223.925003,217.125000,218.668747,157.157364,14412800
2008-05-12,221.175003,224.875000,211.918747,221.675003,159.317963,16301840
2008-05-13,223.125000,226.862503,214.375000,218.593750,157.103485,18049576
2008-05-14,217.500000,229.375000,217.500000,228.112503,163.944611,16222912
2008-05-15,228.000000,238.562500,228.000000,236.637497,170.071533,28982432
2008-05-16,237.125000,239.406250,232.506256,233.925003,168.122040,16864744
2008-05-20,233.125000,239.125000,226.875000,235.962494,169.586411,13969280
2008-05-21,234.250000,235.500000,231.750000,233.831253,168.054657,8559384
2008-05-22,232.500000,237.375000,230.875000,232.956253,167.425766,12277912
2008-05-23,232.956253,235.500000,227.043747,228.593750,164.290482,11698168
2008-05-26,226.250000,236.875000,223.875000,235.631256,169.348328,21397152
2008-05-27,236.250000,237.375000,233.250000,235.387497,169.173126,10323560
2008-05-28,235.375000,240.000000,234.562500,238.949997,171.733490,15428808
2008-05-29,238.125000,238.562500,232.068756,235.681244,171.833771,15898512
2008-05-30,236.250000,247.250000,233.125000,245.350006,178.883179,27614928
2008-06-02,247.500000,253.750000,242.562500,243.850006,177.789551,16651424
2008-06-03,240.625000,243.774994,235.125000,240.281250,175.187546,15588320
2008-06-04,240.000000,240.000000,231.637497,233.837494,170.489471,12818832
2008-06-05,235.962494,248.375000,233.750000,247.443756,180.409744,19144816
2008-06-06,250.000000,255.812500,247.574997,249.193756,181.685623,14816264
2008-06-09,242.631256,246.250000,235.831253,237.687500,173.296509,14026352
2008-06-10,236.250000,240.000000,224.562500,231.756256,168.972061,23390272
2008-06-11,235.625000,238.000000,232.774994,236.606247,172.508148,9619728
2008-06-12,229.512497,235.750000,228.887497,234.362503,170.872314,12400424
2008-06-13,236.375000,239.362503,231.893753,233.331253,170.120422,10279888
2008-06-16,236.987503,242.500000,235.000000,238.475006,173.870667,12636592
2008-06-17,243.750000,243.750000,235.493744,238.943756,174.212418,10754704
2008-06-18,239.750000,240.593750,231.750000,232.806244,169.737564,10401800
2008-06-19,231.750000,235.212494,229.568756,232.800003,169.733063,6695264
2008-06-20,233.125000,235.687500,227.000000,228.375000,166.506821,11694864
2008-06-23,226.949997,233.350006,225.137497,230.725006,168.220169,9632840
2008-06-24,230.725006,232.500000,220.625000,224.306244,163.540298,10872056
2008-06-25,223.750000,223.750000,212.649994,218.343750,159.193069,22294144
2008-06-26,217.512497,225.000000,217.512497,223.137497,162.688171,17161832
2008-06-27,217.518753,220.625000,211.875000,213.181244,155.429138,11410480
2008-06-30,214.375000,218.600006,213.750000,217.100006,158.286255,11685696
2008-07-01,218.000000,221.125000,213.131256,214.625000,156.481766,12359840
2008-07-02,215.625000,230.500000,215.250000,227.574997,165.923553,14378920
2008-07-03,225.156250,225.156250,216.500000,217.881256,158.855865,12169160
2008-07-04,218.500000,223.625000,216.418747,219.475006,160.017868,9633904
2008-07-07,222.500000,228.125000,221.875000,224.975006,164.027939,8322808
2008-07-08,222.125000,222.125000,213.962494,217.074997,158.268051,12996936
2008-07-09,219.500000,229.000000,219.000000,227.737503,166.042023,15005024
2008-07-10,235.625000,235.625000,222.500000,225.656250,164.524567,15071872
2008-07-11,230.625000,234.331253,205.187500,209.606247,152.822662,52769872
2008-07-14,207.531250,208.750000,192.787506,194.443756,141.767746,29510328
2008-07-15,191.875000,197.375000,187.875000,193.081253,140.774384,25855776
2008-07-16,195.149994,197.125000,191.000000,193.449997,141.043213,12527008
2008-07-17,197.500000,200.975006,195.637497,197.787506,144.205627,13024680
2008-07-18,198.125000,199.875000,187.875000,193.425003,141.024979,17338848
2008-07-21,191.750000,197.962494,190.637497,195.162506,142.291794,10304048
2008-07-22,194.862503,199.781250,193.274994,197.287506,143.841110,9302648
2008-07-23,200.000000,206.262497,194.418747,200.281250,146.023880,16016456
2008-07-24,202.625000,202.625000,185.631256,195.912506,142.838623,22910080
2008-07-25,190.625000,197.750000,184.393753,193.831253,141.321152,10614584
2008-07-28,194.162506,199.500000,190.750000,192.431244,140.300476,10468480
2008-07-29,191.225006,193.237503,188.487503,192.587494,140.414383,8414120
2008-07-30,195.012497,201.218750,194.250000,200.256256,146.005615,14986328
2008-07-31,201.000000,201.500000,195.043747,197.931244,144.310425,19956728
2008-08-01,195.000000,205.812500,193.125000,204.931244,149.414108,10149664
2008-08-04,204.750000,210.493744,203.000000,207.356247,151.182175,9726304
2008-08-05,207.356247,211.943756,202.262497,209.818756,152.977600,14116240
2008-08-06,212.875000,215.625000,205.962494,212.418747,154.873199,26720328
2008-08-07,212.875000,216.750000,210.250000,215.768753,157.315704,7737432
2008-08-08,208.168747,214.968750,208.168747,209.949997,153.073273,9523408
2008-08-11,211.875000,214.625000,207.074997,208.800003,152.234818,13456128
2008-08-12,206.881256,212.100006,198.199997,200.487503,146.174240,26516792
2008-08-13,199.925003,204.250000,198.399994,203.243744,148.183746,13614136
2008-08-14,205.000000,213.050003,202.375000,211.687500,154.340027,16376056
2008-08-18,212.625000,217.125000,211.893753,213.043747,155.328888,9670840
2008-08-19,213.875000,214.337494,210.418747,211.593750,154.271729,6709328
2008-08-20,210.031250,213.712494,210.031250,212.412506,154.868683,4518864
2008-08-21,212.500000,212.875000,206.587494,207.681244,151.419128,4685448
2008-08-22,207.487503,212.837494,205.774994,212.062500,154.613403,8749992
2008-08-25,217.500000,218.125000,212.625000,213.306244,155.520233,2461128
2008-08-26,215.012497,217.481247,211.250000,212.250000,154.750153,18578752
2008-08-27,212.750000,214.875000,212.062500,213.524994,155.679779,10978448
2008-08-28,214.125000,214.625000,212.000000,212.425003,154.877762,11480800
2008-08-29,213.625000,218.750000,213.625000,218.637497,159.407272,9186688
2008-09-01,218.750000,220.837494,212.737503,215.412506,157.055923,11153904
2008-09-02,218.625000,222.750000,215.168747,221.906250,161.790497,8403728
2008-09-04,220.137497,225.625000,218.949997,223.625000,163.043671,21589384
2008-09-05,222.493744,222.493744,213.312500,214.037506,156.053406,11020920
2008-09-08,219.125000,220.250000,216.918747,218.756256,159.493851,9518400
2008-09-09,218.481247,219.750000,214.649994,218.681244,159.439163,9329816
2008-09-10,217.406250,221.531250,215.149994,219.968750,160.377838,10927472
2008-09-11,218.531250,220.000000,216.543747,218.831253,159.548523,13265864
2008-09-12,219.125000,219.125000,204.656250,205.500000,149.828781,24315128
2008-09-15,205.000000,205.000000,190.250000,197.268753,143.827423,17211760
2008-09-16,191.256256,198.250000,188.750000,195.800003,142.756607,15700792
2008-09-17,197.500000,205.868744,196.250000,197.375000,143.904907,18332656
2008-09-18,188.762497,195.000000,177.656250,190.675003,139.019989,26780192
2008-09-19,196.875000,205.737503,194.500000,203.118744,148.092636,31199944
2008-09-22,205.625000,207.543747,201.000000,203.737503,148.543808,12823792
2008-09-23,200.000000,203.000000,192.012497,192.993744,140.710541,13378256
2008-09-24,193.750000,195.975006,186.250000,190.537506,138.919724,19385704
2008-09-25,191.256256,191.256256,186.381256,188.356247,137.329391,18414264
2008-09-26,187.750000,188.356247,179.506256,180.862503,131.865753,9755960
2008-09-29,180.637497,181.500000,170.750000,174.162506,126.980835,17209792
2008-09-30,171.250000,181.712494,165.000000,174.756256,127.413727,23483064
2008-10-01,178.125000,183.375000,176.875000,181.162506,132.084457,26368016
2008-10-03,179.125000,180.000000,172.500000,173.987503,126.853233,13768264
2008-10-06,170.000000,173.750000,159.375000,164.831253,120.177452,12918216
2008-10-07,167.018753,171.625000,158.268753,162.725006,118.641800,18535736
2008-10-08,162.500000,162.500000,149.031250,156.781250,114.308250,22855192
2008-10-10,150.000000,160.000000,130.000000,153.149994,111.660728,37255704
2008-10-13,156.250000,170.000000,152.500000,164.818756,120.168365,19877088
2008-10-14,173.125000,176.437500,168.750000,174.743744,127.404617,15414536
2008-10-15,172.500000,172.500000,163.625000,166.925003,121.703995,12564520
2008-10-16,162.500000,162.500000,150.399994,157.875000,115.974144,13400072
2008-10-17,159.381256,163.625000,148.781250,150.343750,110.441757,12160624
2008-10-20,155.000000,163.868744,152.625000,161.818756,118.871246,11699384
2008-10-21,165.000000,174.250000,162.875000,168.449997,123.742500,18240528
2008-10-22,165.250000,166.162506,160.318756,162.443756,119.330299,15020952
2008-10-23,159.875000,169.800003,154.456253,160.406250,117.833595,20359160
2008-10-24,156.162506,162.500000,150.000000,155.762497,114.422318,18683728
2008-10-27,153.750000,161.250000,145.000000,156.475006,114.945747,20009112
2008-10-29,165.668747,168.750000,160.000000,163.043747,119.771095,24898056
2008-10-31,166.868744,179.987503,166.868744,173.618744,127.539459,31084944
2008-11-03,175.137497,180.875000,168.812500,172.324997,126.589043,18262272
2008-11-04,168.750000,172.243744,160.625000,166.487503,122.300850,22243704
2008-11-05,168.625000,174.375000,162.887497,165.250000,121.391769,17302080
2008-11-06,161.875000,164.750000,153.756256,155.712494,114.385597,13453256
2008-11-07,154.375000,161.250000,150.268753,157.850006,115.955780,10109256
2008-11-10,160.625000,169.362503,154.625000,167.312500,122.906914,10322104
2008-11-11,167.312500,168.550003,155.787506,157.087494,115.395638,9235216
2008-11-12,151.875000,163.356247,151.875000,157.431244,115.648209,13394360
2008-11-14,160.125000,161.837494,148.500000,151.649994,111.401299,16017160
2008-11-17,151.875000,155.500000,146.406250,154.050003,113.164330,18043056
2008-11-18,152.500000,152.500000,146.250000,147.562500,108.398643,15308640
2008-11-19,147.750000,150.000000,140.793747,146.587494,107.682419,22541064
